location	code	product_ean	store_name
America/Argentina/Cordoba	AR	6962084921319	Esperanza
Asia/Kolkata	IN	8382011920402	Gorakhpur
Australia/Sydney	AU	7384480333784	Eastwood
Europe/Kiev	UA	8527575189548	Shepetivka
Europe/London	GB	0450057790858	High Wycombe
Europe/Berlin	DE	3123085523121	Korschenbroich
Asia/Kolkata	IN	4253706079641	Sheoganj
Europe/London	GB	1807926112478	Clacton-on-Sea
Asia/Tehran	IR	2065056204473	Nowshahr
America/Chicago	US	5579736992880	Ada
America/Caracas	VE	5101715260927	Ciudad Guayana
Europe/Madrid	ES	6619905555313	Puertollano
Europe/Amsterdam	NL	8528169248030	Vught
Asia/Tokyo	JP	1054918691460	Sasayama
Africa/Cairo	EG	3433815223796	Alexandria
Europe/Berlin	DE	5774238529330	Bretten
America/New_York	US	1231986174952	Harrisburg
Europe/Berlin	DE	7381421483935	Bensheim
America/Matamoros	MX	0483096653556	Heroica Matamoros
America/Detroit	US	4465353321435	Canton
Europe/Rome	IT	8890887480550	Agrigento
America/New_York	US	1025452961685	Massapequa
Europe/London	GB	2676560005007	Strood
Asia/Shanghai	CN	5531597817566	Zhuangyuan
America/Managua	NI	9107651006649	Jinotepe
Europe/London	GB	7309272655783	High Wycombe
Asia/Shanghai	CN	9919913786899	Longgang
Asia/Almaty	KZ	8629120401645	Zaysan
America/Santiago	CL	2114420776815	San Bernardo
Asia/Seoul	KR	1634618446609	Goyang-si
Africa/Dar_es_Salaam	TZ	6108048457979	Mwandiga
Europe/Amsterdam	NL	4963941215178	Tongelre
Europe/Berlin	DE	3005669650907	Bensheim
Asia/Kuala_Lumpur	MY	9877575931876	Kulai
America/Chicago	US	1114470161815	Columbia Heights
Asia/Seoul	KR	8012898227492	Goyang-si
America/New_York	US	4999608569001	Deltona
Asia/Kolkata	IN	3143837712023	Sirsi
Asia/Jakarta	ID	5279644472893	Wangon
America/Sao_Paulo	BR	3702785856878	Itaperuna
Europe/Istanbul	TR	6442975699423	Aksaray
Europe/Warsaw	PL	1596623557353	Reda
America/New_York	US	5411558496569	Rosedale
America/Sao_Paulo	BR	3798472757290	Iturama
Europe/London	GB	4049504559092	Selby
America/New_York	US	6699660165941	Lebanon
America/Sao_Paulo	BR	5155311919451	Loanda
America/Chicago	US	5059065599979	Greenville
America/Chicago	US	8549417709370	Jackson
Africa/Lagos	NG	9808713954662	Nkpor
Europe/Moscow	RU	5768940186585	Alatyr’
Asia/Manila	PH	6707038347735	Jagna
Europe/Istanbul	TR	0131293870640	Patnos
Asia/Manila	PH	7831349526127	Jagna
Europe/Madrid	ES	9011706291389	Reus
America/Sao_Paulo	BR	6012763192476	Carlos Barbosa
Europe/Prague	CZ	9101909915509	Karlovy Vary
America/Sao_Paulo	BR	2648737595239	Pato Branco
Europe/Berlin	DE	6199946345628	Wesseling
Asia/Kolkata	IN	8680155316762	Hungund
Asia/Jakarta	ID	8192586100464	Diwek
Europe/Rome	IT	2816236394732	Castelfranco Emilia
Europe/Stockholm	SE	5952209730156	Boo
America/Chicago	US	4001497340545	Hueytown
Europe/Moscow	RU	8245181543089	Dyat’kovo
America/Chicago	US	4394116142485	Lower West Side
Asia/Shanghai	CN	0367120584507	Yingkou
Europe/Istanbul	TR	5252871062051	Edremit
Europe/Rome	IT	4964490542487	Mesagne
Europe/Belgrade	RS	2884133321526	Sremska Mitrovica
Asia/Shanghai	CN	1334497222799	Jiangyan
America/Merida	MX	3810918453013	Progreso
Asia/Manila	PH	7700083164844	Recodo
Europe/Paris	FR	0550085382503	Elbeuf
Asia/Kolkata	IN	9106553018323	Chamba
Asia/Shanghai	CN	8033327890483	Zhuangyuan
Europe/London	GB	5108952961259	Cowes
Asia/Karachi	PK	7084744716789	Khairpur Mir’s
Asia/Kolkata	IN	8922203285973	Teghra
Asia/Kolkata	IN	1242832631192	Lal Bahadur Nagar
America/Manaus	BR	6971520287032	Itacoatiara
America/Fortaleza	BR	2848114034423	Guaraciaba do Norte
Europe/Sofia	BG	4137174005152	Montana
Europe/Berlin	DE	5800309684926	Verl
Asia/Kuala_Lumpur	MY	8303550532192	Ulu Tiram
Asia/Bangkok	TH	9186243208814	Kantharalak
Europe/Moscow	RU	5488094928076	Petrozavodsk
America/Caracas	VE	8230848840540	La Victoria
Europe/Berlin	DE	6367058365791	Barmbek-Nord
Asia/Shanghai	CN	6651320383805	Hushitai
Europe/London	GB	7231874091372	Selby
Asia/Jakarta	ID	5197846103684	Kudus
Asia/Kolkata	IN	2625565844982	Sambalpur
Asia/Makassar	ID	2307941470922	Balikpapan
Asia/Ulaanbaatar	MN	6776437303635	Ulan Bator
America/Los_Angeles	US	8516088788614	American Canyon
Asia/Kolkata	IN	0285462168073	Talipparamba
America/New_York	US	5717350791612	Massapequa
Africa/Dar_es_Salaam	TZ	5582784230552	Nyangao
America/New_York	US	1327164134334	Sicklerville
America/New_York	US	6539580715089	Brunswick
America/Sao_Paulo	BR	6966564770459	Miracema
Africa/Lagos	NG	3132623731652	Igbara-Odo
America/Bogota	CO	3619103954362	Madrid
Asia/Kolkata	IN	5853047298054	Elamanchili
Australia/Sydney	AU	9083261410666	Strathfield
Europe/Berlin	DE	6437359838512	Neuburg an der Donau
Asia/Baku	AZ	1908467490428	Qazax
Europe/Paris	FR	0570248909330	Marseille 11
Europe/Moscow	RU	7287053099073	Nizhniy Lomov
America/Los_Angeles	US	0891936368643	Porterville
Asia/Karachi	PK	7051857750887	Fazilpur
Europe/Moscow	RU	2501957832983	Naro-Fominsk
Africa/Lubumbashi	CD	2917358192487	Kamina
Asia/Shanghai	CN	9437288997721	Hengshui
Asia/Kolkata	IN	3581751712338	Betamcherla
Europe/Moscow	RU	2676976911411	Petrozavodsk
Europe/Istanbul	TR	4405754639562	Silvan
America/Santiago	CL	4925496313709	La Ligua
America/Chicago	US	5172294780144	New City
America/New_York	US	5035157061296	Thomasville
Asia/Manila	PH	6740132069622	Santa Catalina
America/Chicago	US	1656868689780	Shreveport
America/Chicago	US	1399843846418	Greenville
America/Bogota	CO	8575345871957	El Copey
Asia/Shanghai	CN	1927578716333	Huangshi
Asia/Tokyo	JP	4778177045402	Fujioka
Europe/London	GB	0012208781735	East Dereham
Europe/Paris	FR	4162024905702	Montpellier
America/Los_Angeles	US	6146171039396	Lompoc
Asia/Jakarta	ID	6770240467737	Pameungpeuk
America/Lima	PE	9915869095153	Chosica
America/Chicago	US	0869720165037	Bourbonnais
America/Argentina/Buenos_Aires	AR	3316016326674	Chacabuco
America/New_York	US	5586882316613	Cypress Hills
America/Santiago	CL	6287675725979	San Bernardo
Asia/Kolkata	IN	8370542323328	Supaul
Europe/Skopje	MK	8949144317211	Bogovinje
Europe/Moscow	RU	6020249949544	Naro-Fominsk
Europe/Berlin	DE	3832356014878	Reutlingen
Europe/Belgrade	RS	1509939501613	Negotin
Europe/Berlin	DE	0974495008684	Ehingen
Asia/Shanghai	CN	1726988546215	Meizhou
America/Santo_Domingo	DO	0306798299917	Santa Cruz de Barahona
Australia/Sydney	AU	5058227718968	Griffith
Europe/Rome	IT	7677723397989	Montecchio Maggiore-Alte Ceccato
Africa/Conakry	GN	1033478103637	Camayenne
Africa/Dar_es_Salaam	TZ	5237756540688	Mvomero
Asia/Kolkata	IN	8805641840525	Parola
Asia/Karachi	PK	2973912741607	Sangla Hill
America/Chicago	US	5780464224932	Independence
Europe/Berlin	DE	3031125435146	Oschatz
Africa/Addis_Ababa	ET	6305225943793	Debre Tabor
Europe/Madrid	ES	5649119899621	Puertollano
Europe/Vilnius	LT	8775535319362	Alytus
Europe/Rome	IT	2617334713568	Perugia
Africa/Cairo	EG	5179298451001	Juhaynah
Africa/Nairobi	KE	4668746487408	Nyahururu
Europe/London	GB	4370125992372	Southsea
America/Toronto	CA	2298090823267	Beaconsfield
Europe/London	GB	6114333890147	Viewpark
Europe/Skopje	MK	3919072046304	Saraj
America/Recife	BR	8011737536597	Catende
Europe/Moscow	RU	0199729124309	Yablonovskiy
America/New_York	US	7932998883811	North Lauderdale
Europe/Amsterdam	NL	4892752454516	Losser
Europe/Paris	FR	7838502758463	Dax
America/Los_Angeles	US	1214227757114	Redding
Asia/Shanghai	CN	6458775895996	Danjiangkou
Europe/Madrid	ES	7211641265335	Las Gabias
Asia/Kolkata	IN	5335560732524	Osmanabad
America/Vancouver	CA	6128635852376	Kelowna
Asia/Tokyo	JP	1283573711842	Toba
Europe/Paris	FR	4458837414556	Les Olives
America/Sao_Paulo	BR	7570000814332	Marau
Europe/Rome	IT	8109803151277	San Giuliano Milanese
America/Chicago	US	8503227278143	Ada
Africa/Freetown	SL	5785038149666	Freetown
Asia/Kolkata	IN	2990652102505	Manjeri
America/Los_Angeles	US	8757397376813	Riverbank
America/New_York	US	8655452563546	Toledo
America/Chicago	US	3955045502910	Brentwood Estates
Africa/Lagos	NG	4532832678943	Argungu
Asia/Kolkata	IN	1904597755963	Robertsonpet
Asia/Bangkok	TH	8477298616206	Roi Et
Africa/Nairobi	KE	8989470007035	Lodwar
America/Bahia	BR	6514038356649	Muritiba
America/Guayaquil	EC	4900043212544	Cuenca
Africa/Cairo	EG	8667582842309	Alexandria
America/New_York	US	5017737335195	Middletown
Europe/Berlin	DE	2097721322083	Korschenbroich
Europe/Berlin	DE	3872426343309	Landshut
Asia/Tokyo	JP	4386550375437	Ina
Africa/Abidjan	CI	3228438102661	Lakota
Asia/Makassar	ID	1873263326151	Majene
America/Montevideo	UY	5008192111554	Durazno
Africa/Casablanca	MA	2509048769644	Oulmes
Africa/Dar_es_Salaam	TZ	0073670255056	Iringa
Africa/Tunis	TN	6901684589192	Siliana
America/Chicago	US	3707607747051	Brentwood Estates
America/Mexico_City	MX	9656727824927	Acayucan
Africa/Algiers	DZ	8727898371228	Messaad
Europe/Brussels	BE	7642879386323	Mouscron
Asia/Krasnoyarsk	RU	2889378321102	Lesosibirsk
Europe/Berlin	DE	7826320478540	Neuburg an der Donau
Asia/Shanghai	CN	4487022824061	Boli
Asia/Colombo	LK	2858518500455	Hendala
Europe/London	GB	7453353038672	Lower Earley
America/New_York	US	1069287618055	Port Richmond
America/Maceio	BR	6696159548834	Barra dos Coqueiros
Europe/Rome	IT	4153186581309	Bisceglie
America/Santarem	BR	8717844291946	Altamira
Asia/Seoul	KR	8632305785041	Eisen
Europe/Paris	FR	0032227341055	Ajaccio
Asia/Kolkata	IN	0542001063351	Deoli
America/Chicago	US	4894610088659	Schererville
Asia/Yekaterinburg	RU	4404581376848	Kuvandyk
America/Panama	PA	4389951174333	Veracruz
America/New_York	US	8345254363054	Front Royal
Europe/Madrid	ES	1178285565855	Talavera de la Reina
Africa/Luanda	AO	2779009742034	Luena
Asia/Baku	AZ	9389352937440	Astara
Asia/Shanghai	CN	6340811803181	Changzhi
America/Bahia	BR	8642226884877	Canavieiras
America/New_York	US	8692092840910	Punta Gorda Isles
Europe/London	GB	0438217621068	Lymington
Asia/Jerusalem	IL	9110313655321	Rahat
Asia/Tokyo	JP	6173408525100	Toba
Europe/Istanbul	TR	6887400225004	Yakuplu
Asia/Shanghai	CN	5555780715705	Shaowu
Europe/Rome	IT	6298040776854	Ragusa
Europe/Zurich	CH	9048228436639	Onex
Asia/Manila	PH	5208948146834	Talisay
America/Phoenix	US	7821384271052	Scottsdale
America/Chicago	US	9097038660369	Abilene
America/Jamaica	JM	7607754813240	New Kingston
Europe/Berlin	DE	2737638049191	Rudolstadt
America/Caracas	VE	5287730495596	Barinas
Europe/Paris	FR	2159910473478	Gonesse
America/Los_Angeles	US	9746439058670	San Gabriel
America/Los_Angeles	US	0537865249249	Bothell
Europe/Istanbul	TR	1703138008311	Serinhisar
America/Caracas	VE	9458523334804	Tinaquillo
America/New_York	US	0277691275554	Yonkers
America/Chicago	US	7176217172700	Fresno
Asia/Yekaterinburg	RU	2517562055709	Kuvandyk
Africa/Algiers	DZ	6633476458637	El Achir
Africa/Conakry	GN	6996544621433	Camayenne
Asia/Kolkata	IN	4482748518591	Sambalpur
Europe/Paris	FR	5076813735854	Vienne
America/Fortaleza	BR	1743539559272	Guaraciaba do Norte
Asia/Yakutsk	RU	6169429976120	Aykhal
Asia/Tokyo	JP	4442772433598	Minokamo
America/Chicago	US	6800097332152	Coralville
Europe/Lisbon	PT	3751512198491	Paredes
Europe/Warsaw	PL	4118984520608	Reda
Europe/Belgrade	XK	3805245856156	Glogovac
Europe/Amsterdam	NL	4639479497262	Schiebroek
Atlantic/Canary	ES	0063086701049	Maspalomas
Europe/Copenhagen	DK	5642363582356	Frederiksberg
Asia/Vladivostok	RU	6369271388281	Nikolayevsk-on-Amure
Asia/Manila	PH	5700501283029	Jagna
Europe/Oslo	NO	7870309448024	Harstad
Asia/Shanghai	CN	6000110071185	Pingyi
Europe/Sarajevo	BA	8255275143187	Bijeljina
Asia/Kolkata	IN	9461618588617	Rafiganj
Europe/Amsterdam	NL	8462248908630	Hardenberg
Europe/London	GB	7845213511683	Arbroath
Asia/Damascus	SY	8918767148984	Binnish
Asia/Damascus	SY	1755857917498	Tadmur
America/Lima	PE	2193815487246	Minas de Marcona
America/Argentina/Buenos_Aires	AR	5771591775473	Chacabuco
Europe/Istanbul	TR	2723892129090	Bergama
Asia/Kolkata	IN	1236372337379	Dombivli
America/Bogota	CO	8907939741146	Socorro
America/Porto_Velho	BR	7410886072122	Porto Velho
Africa/Cairo	EG	4657379580921	Alexandria
Europe/Madrid	ES	1238484462628	Villaquilambre
America/Chicago	US	7569395183963	Vestavia Hills
America/Guayaquil	EC	5229598740074	Milagro
Africa/Johannesburg	ZA	6403623916675	Mokopane
America/Santiago	CL	2499824222091	La Ligua
America/Phoenix	US	3002800229312	Scottsdale
Asia/Manila	PH	6660094679083	Maasin
America/New_York	US	6300611580019	Palm Valley
America/Santiago	CL	0353718410570	Ovalle
Asia/Kolkata	IN	1306958360715	Kalavoor
America/Chicago	US	0853217675123	Lower West Side
Asia/Kolkata	IN	8164515383071	Dombivli
Europe/Berlin	DE	2860775983681	Stade
Europe/Brussels	BE	5543373568562	Mouscron
Europe/Berlin	DE	0085413940877	Marburg an der Lahn
Asia/Yekaterinburg	RU	5312377755106	Kachkanar
Asia/Makassar	ID	7090838184808	Balikpapan
Asia/Shanghai	CN	2195646540572	Pingyi
Asia/Kolkata	IN	4005182621421	Aistala
Asia/Taipei	TW	2733953981475	Magong
Europe/Berlin	DE	7093874408907	Bretten
Australia/Sydney	AU	6584742360898	Griffith
Asia/Bangkok	TH	9939042774642	Yasothon
America/New_York	US	5686425866510	Punta Gorda Isles
America/Sao_Paulo	BR	5302005546640	Sarandi
Asia/Shanghai	CN	7521019211278	Shuangcheng
Europe/Amsterdam	NL	5671117877134	Oldenzaal
America/Chicago	US	8728193618988	Tyler
Europe/Vienna	AT	3953937839793	Floridsdorf
Europe/Paris	FR	5069900549052	Marly-le-Roi
Europe/Berlin	DE	0432286250785	Neuburg an der Donau
Asia/Bangkok	TH	7432961201333	Bang Ban
America/Denver	US	7380215282600	Kearns
Asia/Jakarta	ID	2536626407223	Pameungpeuk
America/Bogota	CO	7782641147452	Madrid
America/Toronto	CA	4856265900748	Pointe-Claire
Asia/Shanghai	CN	6810511198783	Meizhou
Asia/Kolkata	IN	5965940081326	Kundla
Asia/Kolkata	IN	1655133978222	Dombivli
America/Chicago	US	4881859396614	West Des Moines
Asia/Shanghai	CN	8687673721450	Zhuangyuan
Europe/Berlin	DE	8215784363674	Wittenau
America/Los_Angeles	US	6419276124053	Indio
Europe/Rome	IT	4593155361172	Falconara Marittima
Asia/Seoul	KR	3928082115955	Nonsan
Europe/Paris	FR	0934360662731	Rueil-Malmaison
Europe/Zurich	CH	1835436569611	Onex
America/Los_Angeles	US	6857191053957	Glendale
Europe/Paris	FR	1748278648515	Le Chesnay
America/Los_Angeles	US	6778272717158	Claremont
America/Chicago	US	8138210213292	Schererville
Europe/Lisbon	PT	5327965466654	Paredes
Asia/Jakarta	ID	1902356359988	Sukabumi
America/Argentina/Buenos_Aires	AR	0971228510735	Barracas
Asia/Manila	PH	8084041463934	Maasin
Asia/Bangkok	TH	8345580368822	Damnoen Saduak
Asia/Kolkata	IN	7819326219842	Pune
Africa/Kampala	UG	1921564973403	Arua
America/Vancouver	CA	0603301943047	Kelowna
Africa/Monrovia	LR	5913510294829	New Yekepa
Asia/Bangkok	TH	2863876894368	Thap Than
Europe/Rome	IT	8776189145215	Chiavari
America/Chicago	US	9618803411186	Bourbonnais
America/Chicago	US	2601160621685	Grand Forks
Europe/Berlin	DE	8544638168524	Bad Segeberg
Europe/Istanbul	TR	0169009379781	Sungurlu
Europe/London	GB	6637173792544	Walton-on-the-Naze
Asia/Colombo	LK	6893719364303	Hendala
Asia/Damascus	SY	0573944929121	Binnish
Asia/Kolkata	IN	7290731079052	Periyakulam
America/New_York	US	5339098855700	Leland
America/Recife	BR	0609325048348	Recife
Africa/Cairo	EG	8594566768365	Juhaynah
Africa/Lagos	NG	9330180142704	Kafanchan
Africa/Dar_es_Salaam	TZ	6266683509726	Magomeni
Asia/Irkutsk	RU	5071174519754	Ulan-Ude
America/Los_Angeles	US	8732846333920	Glendale
Asia/Shanghai	CN	2809108674322	Shaowu
Europe/Berlin	DE	1464493768905	Memmingen
Asia/Kolkata	IN	7468334575046	Haldwani
Africa/Monrovia	LR	4637466696186	New Yekepa
Europe/Podgorica	ME	4048497868297	Budva
America/New_York	US	3451509674150	Greenpoint
Europe/Sofia	BG	4788526065012	Smolyan
Asia/Jakarta	ID	6242534041201	Jambi City
America/Los_Angeles	US	3665266782144	South Whittier
Asia/Kolkata	IN	1780017127523	Rafiganj
America/Maceio	BR	1994503730030	Lagarto
Europe/Rome	IT	6960124713504	Somma Vesuviana
America/New_York	US	1616289428993	Mechanicsville
Asia/Dhaka	BD	4564655527795	Kushtia
Africa/Mogadishu	SO	5784901512514	Baki
Asia/Kolkata	IN	5962337227022	Deoli
Europe/Moscow	RU	3106077473512	Gavrilov-Yam
Europe/London	GB	6581717233782	Thetford
Europe/Madrid	ES	4249215395310	Segundo Ensanche
America/New_York	US	2165922173039	Acworth
Europe/London	GB	4162727601239	Lower Earley
Africa/Lagos	NG	4655665434682	Igbara-Odo
Africa/Lagos	NG	0627589883321	Ilesa
Europe/Brussels	BE	0414532012675	Houthalen
Asia/Jakarta	ID	7956581545047	Wangon
Europe/Saratov	RU	3521881768652	Privolzhskiy
America/Sao_Paulo	BR	8744241371797	Viradouro
Australia/Sydney	AU	6293232005675	Eastwood
America/Denver	US	2569725877116	Kearns
Africa/Tunis	TN	8773884070446	Siliana
America/Los_Angeles	US	4763426637231	Sunnyside
America/Chicago	US	0559506559869	Longview
Asia/Jakarta	ID	7482041511302	Kudus
Europe/Rome	IT	0012928393119	Ragusa
Africa/Algiers	DZ	2951028416664	Frenda
Europe/Berlin	DE	9338950363748	Radevormwald
America/Los_Angeles	US	5327121234868	Lompoc
Europe/London	GB	9629324834675	Hartley
Asia/Manila	PH	0209266072572	Manaoag
Asia/Tokyo	JP	9722136015857	Gero
Europe/Madrid	ES	0226869698138	Reus
Asia/Krasnoyarsk	RU	2258800411252	Lesosibirsk
Europe/Moscow	RU	5539450428881	Kireyevsk
Africa/Kigali	RW	3825367451206	Rwamagana
Europe/Paris	FR	0591964088901	Ajaccio
America/Bahia	BR	2533373428785	Muritiba
America/New_York	US	6985095515711	East Haven
Asia/Tokyo	JP	9366170101390	Shinshiro
Africa/Lubumbashi	CD	1084233287499	Yangambi
Africa/Addis_Ababa	ET	1877654336637	Debre Tabor
Europe/Paris	FR	9281202635790	Arles
Asia/Kuala_Lumpur	MY	4735649985222	Gua Musang
Asia/Tokyo	JP	3316865046686	Karatsu
Pacific/Auckland	NZ	6473665005965	Timaru
Europe/Amsterdam	NL	7710885967239	Hardenberg
Africa/Lubumbashi	CD	3037655876817	Yangambi
Europe/Zaporozhye	UA	5434890840296	Svatove
Asia/Shanghai	CN	7208111207599	Jingzhou
Europe/Rome	IT	7920696564521	Malnate
Europe/Paris	FR	2762157585592	Mitry-Mory
America/Chicago	US	4716059663399	Evergreen Park
Asia/Kolkata	IN	8253229767083	Dombivli
Asia/Bangkok	TH	6447938734319	Bang Ban
America/New_York	US	9944324624720	Fayetteville
Africa/Algiers	DZ	1889695510952	Bordj Zemoura
Asia/Shanghai	CN	6536902959824	Guli
Europe/London	GB	4988035598852	Inverness
Europe/Berlin	DE	0195414923615	Bensheim
Europe/Rome	IT	5547270146465	Ragusa
Asia/Kolkata	IN	0430357582612	Malaut
Australia/Melbourne	AU	5225205165551	Carnegie
America/Lima	PE	8124956182183	Iquitos
Europe/Istanbul	TR	1687521081375	Sungurlu
America/Chicago	US	4989616926392	Tyler
Asia/Bangkok	TH	5451182150987	Bua Yai
Europe/Berlin	DE	8920732481149	Friedberg
Asia/Novokuznetsk	RU	0499789261038	Yashkino
Africa/Blantyre	MW	8429145739323	Salima
America/Caracas	VE	8601707526064	Barinas
Asia/Jakarta	ID	7005218177783	Diwek
Pacific/Efate	VU	5119455989602	Port-Vila
Africa/Casablanca	MA	8940231629446	Azrou
America/Los_Angeles	US	0537196804087	Opportunity
Europe/Moscow	RU	5684308240419	Stupino
Australia/Brisbane	AU	4697552965800	Maryborough
Asia/Manila	PH	5489859075141	Jagna
America/Mexico_City	MX	9662109779754	Casa Blanca
Europe/Berlin	DE	1892278123784	Zeitz
Europe/Kiev	UA	1003507996714	Kherson
Europe/London	GB	9687780715136	Leyland
America/Chicago	US	3991193911556	Lino Lakes
America/Santiago	CL	1509285383970	La Ligua
Europe/Kiev	UA	0794511650587	Shepetivka
Asia/Kolkata	IN	6766734917789	Manjeri
Europe/Brussels	BE	0526152258538	Denderleeuw
Europe/Malta	MT	3982721761033	Valletta
Europe/Kiev	UA	6524441141725	Artsyz
America/New_York	US	3333440981057	Jersey City
America/Bogota	CO	6384887182917	Villa del Rosario
Europe/Kiev	UA	1379135051058	Artsyz
Europe/Chisinau	MD	0427942127747	Soroca
Asia/Yekaterinburg	RU	5177011703550	Izluchinsk
America/Los_Angeles	US	8625347657391	Keizer
Africa/Nairobi	KE	8035551867729	Busia
America/Bogota	CO	2064782652954	Madrid
America/Port_of_Spain	TT	2503134892933	Port of Spain
Asia/Kolkata	IN	8398010118603	Dalsingh Sarai
Europe/Madrid	ES	0989923495080	Reus
Asia/Karachi	PK	6221355067232	Naushahra Virkan
America/Los_Angeles	US	3339439215424	Visitacion Valley
Europe/Berlin	DE	3603693840648	Stade
Europe/London	GB	7566375810796	East Dereham
Asia/Shanghai	CN	1355195632994	Taozhuang
Europe/London	GB	7532623690656	Rutherglen
Asia/Bangkok	TH	9297382290384	Damnoen Saduak
Europe/Berlin	DE	4598538323587	Gauting
Europe/Brussels	BE	2084634122763	Houthalen
America/Sao_Paulo	BR	2175443861087	Marau
Africa/Accra	GH	9998466047367	Mampong
Asia/Shanghai	CN	7775328165214	Taozhuang
Asia/Kolkata	IN	2893375551301	Sojat
America/New_York	US	1681957095296	Woodlawn
Europe/Warsaw	PL	6646713761148	Reda
Europe/London	GB	4820730312190	Blackpool
Asia/Jakarta	ID	4449524455280	Tebingtinggi
America/New_York	US	4760895028195	Stockbridge
America/Tegucigalpa	HN	4623057482788	Olanchito
Europe/Istanbul	TR	3526224855532	Sungurlu
Asia/Shanghai	CN	4327091028130	Changzhi
Africa/Abidjan	CI	4305038461240	Bonoua
Europe/Stockholm	SE	2334945013084	Hudiksvall
America/Sao_Paulo	BR	2633742407929	Pato Branco
Europe/Madrid	ES	2326024655995	San Fernando de Henares
Africa/Khartoum	SD	8831634829598	Ar Ruseris
Europe/Berlin	DE	3062423205513	Memmingen
Asia/Bangkok	TH	9021220970295	Phanat Nikhom
Asia/Kolkata	IN	1281895900050	Hungund
Asia/Kolkata	IN	6586750312555	Aklera
America/Caracas	VE	9326176159856	Tinaquillo
Asia/Makassar	ID	7199013187983	Majene
Africa/Algiers	DZ	5416515744516	Beni Douala
America/New_York	US	1981160679789	Front Royal
America/Chicago	US	7292914961406	Copperas Cove
America/Argentina/Buenos_Aires	AR	0954542315804	Barracas
Europe/Madrid	ES	9109251454646	Caravaca
America/Bogota	CO	7303727198764	Socorro
